SF-WAT,SA-CFM,RA-CFM,SA-TEMP,MA-TEMP,RA-TEMP,SA-HUMD,RA-HUMD,OA-TEMP,HWC-EWT,E_ccoil,label
569.085,848.058,1320.132,54.983,70.796,69.896,91.809,52.279,68.503,114.232,4.279,0
567.914,837.331,1298.489,55.09,70.796,69.787,91.336,52.758,68.503,114.306,3.658,0
564.401,810.55,1300.291,55.196,70.796,69.787,91.058,53.068,68.503,113.863,2.995,0
567.914,818.579,1300.291,55.303,70.796,69.896,90.585,53.406,68.529,113.642,3.544,0
555.033,813.226,1305.7,55.303,70.796,69.896,90.863,53.491,68.529,113.494,3.895,0
558.546,822.595,1291.281,55.516,70.796,69.896,90.919,53.716,68.529,113.494,3.562,0
558.546,807.875,1296.687,55.623,70.796,69.896,90.836,53.941,68.529,113.125,2.985,0
560.888,854.766,1312.914,55.623,70.796,69.896,90.724,53.969,68.529,113.052,3.217,0
558.546,819.918,1291.281,55.836,70.796,69.896,90.669,54.11,68.529,112.83,3.246,0
555.033,821.256,1302.094,55.943,70.796,69.896,90.891,54.392,68.419,112.83,3.464,0
555.033,817.241,1293.083,56.049,70.796,69.896,90.836,54.448,68.419,112.683,3.605,0
559.717,803.863,1287.679,56.156,70.796,69.787,90.168,54.533,68.419,112.609,4.277,0
567.914,835.991,1309.307,55.943,70.689,69.896,88.945,54.617,68.419,112.535,4.744,0
540.982,814.564,1298.489,55.729,70.689,69.787,88.611,54.73,68.419,112.388,4.413,0
556.204,818.579,1296.687,55.516,70.689,69.787,88.472,54.702,68.406,112.314,4.173,0
557.375,822.595,1293.083,55.41,70.689,69.787,88.834,54.786,68.406,112.167,5.879,0
559.717,869.537,1303.897,55.41,70.689,69.678,88.778,54.843,68.406,112.093,6.726,0
551.521,817.241,1285.878,55.196,70.689,69.678,87.527,54.786,68.406,111.945,6.335,0
548.008,827.952,1289.48,54.876,70.689,69.678,86.554,54.645,68.406,111.798,6.106,0
556.204,817.241,1293.083,54.45,70.689,69.678,86.109,54.476,68.38,111.724,5.974,0
572.598,841.353,1294.885,54.237,70.689,69.678,86.443,54.392,68.38,111.503,6.414,0
548.008,819.918,1289.48,54.023,70.581,69.678,86.415,54.251,68.38,111.429,6.558,0
551.521,817.241,1285.878,53.81,70.581,69.678,86.109,54.138,68.38,111.355,6.581,0
557.375,817.241,1293.083,53.49,70.581,69.57,85.914,53.885,68.38,111.208,6.309,0
567.914,834.651,1303.897,53.384,70.581,69.57,86.22,53.772,68.302,111.06,5.602,0
551.521,806.538,1291.281,53.384,70.474,69.461,88,53.8,68.302,110.987,3.853,0
560.888,810.55,1294.885,53.81,70.474,69.461,90.029,53.575,68.302,110.839,2.957,0
567.914,852.083,1298.489,54.343,70.474,69.461,90.975,53.603,68.302,110.618,2.159,0
563.23,806.538,1291.281,54.77,70.367,69.353,91.169,53.688,68.302,110.544,3.08,0
563.23,829.291,1302.094,55.09,70.367,69.461,91.058,53.969,68.302,110.323,2.739,0
558.546,809.213,1289.48,55.303,70.474,69.353,90.919,54.279,68.302,110.249,3.321,0
557.375,849.399,1307.504,55.516,70.367,69.353,90.697,54.307,68.302,110.101,3.459,0
539.811,810.55,1291.281,55.623,70.367,69.353,90.641,54.533,68.302,110.028,3.213,0
542.153,795.843,1293.083,55.729,70.367,69.353,90.641,54.674,68.302,109.88,3.22,0
553.862,827.952,1293.083,55.836,70.367,69.353,90.558,54.758,68.25,109.733,2.979,0
552.692,838.672,1298.489,55.943,70.367,69.461,90.474,55.04,68.25,109.585,3.125,0
558.546,811.888,1293.083,56.156,70.367,69.461,90.558,55.18,68.25,109.438,3.133,0
552.692,818.579,1289.48,56.156,70.367,69.353,90.307,55.293,68.25,109.29,4.032,0
560.888,819.918,1287.679,56.156,70.367,69.353,89.001,55.406,68.25,109.143,4.64,0
550.35,815.902,1293.083,55.836,70.367,69.353,88.194,55.547,68.25,108.921,4.739,0
559.717,833.311,1291.281,55.623,70.367,69.353,87.916,55.462,68.224,108.848,4.401,0
550.35,817.241,1284.077,55.41,70.367,69.353,88.111,55.406,68.224,108.774,4.18,0
548.008,819.918,1296.687,55.303,70.259,69.353,88.417,55.406,68.224,108.626,3.921,0
544.495,801.189,1284.077,55.303,70.367,69.244,88.723,55.321,68.224,108.479,5.413,0
562.059,831.971,1284.077,55.303,70.259,69.244,88.584,55.293,68.224,108.258,6.536,0
553.862,834.651,1303.897,55.196,70.259,69.244,87.583,55.293,68.192,108.11,6.068,0
549.179,798.516,1294.885,54.876,70.259,69.353,86.415,55.209,68.192,108.036,6.091,0
564.401,837.331,1302.094,54.45,70.259,69.244,86.22,55.152,68.192,107.889,5.86,0
558.546,829.291,1285.878,54.237,70.259,69.244,86.443,55.04,68.192,107.815,6.24,0
551.521,817.241,1298.489,54.023,70.259,69.136,86.248,54.983,68.192,107.594,6.436,0
551.521,830.631,1293.083,53.81,70.367,69.244,86.109,54.674,68.036,107.446,6.425,0
552.692,810.55,1291.281,53.49,70.152,69.136,85.859,54.561,68.036,107.225,6.31,0
555.033,819.918,1296.687,53.277,70.152,69.136,86.526,54.476,68.036,107.225,5.572,0
558.546,858.793,1307.504,53.384,70.152,69.136,88.305,54.307,68.036,107.078,3.888,0
553.862,810.55,1289.48,53.704,70.152,69.136,90.001,54.167,68.036,107.004,2.983,0
563.23,826.613,1300.291,54.237,70.045,69.027,90.891,54.223,68.127,106.856,2.052,0
556.204,806.538,1294.885,54.663,70.045,69.027,90.919,54.307,68.127,106.709,2.918,0
555.033,807.875,1287.679,55.09,70.045,69.027,90.863,54.533,68.127,106.487,3.262,0
563.23,850.741,1305.7,55.303,70.045,69.027,90.78,54.702,68.127,106.414,3.693,0
567.914,833.311,1294.885,55.41,70.045,69.027,90.502,54.955,68.127,106.34,3.089,0
565.572,818.579,1291.281,55.623,70.045,69.027,90.085,55.152,68.049,106.192,3.346,0
551.521,827.952,1289.48,55.623,70.045,69.027,89.751,55.209,68.049,105.971,3.59,0
559.717,809.213,1307.504,55.729,70.045,69.027,89.751,55.349,68.049,105.897,3.661,0
551.521,817.241,1293.083,55.836,70.045,69.027,89.862,55.462,68.049,105.824,3.054,0
548.008,833.311,1300.291,55.943,70.045,69.027,89.835,55.603,68.049,105.75,2.493,0
556.204,809.213,1302.094,56.156,70.045,69.027,89.807,55.631,67.998,105.602,3.171,0
558.546,833.311,1298.489,56.156,70.045,69.027,89.362,55.856,67.998,105.455,4.858,0
552.692,850.741,1287.679,56.049,69.937,69.027,88.333,55.997,67.998,105.307,5.468,0
549.179,809.213,1300.291,55.729,70.045,69.027,87.11,55.941,67.998,105.16,5.163,0
560.888,830.631,1294.885,55.41,70.045,69.027,86.776,55.856,67.998,105.086,4.415,0
549.179,833.311,1291.281,55.196,70.045,69.027,87.277,55.8,67.745,104.939,3.574,0
565.572,841.353,1293.083,55.09,69.937,68.919,88.055,55.744,67.745,104.865,3.465,0
557.375,814.564,1289.48,55.09,69.937,69.027,88.75,55.631,67.745,104.717,3.833,0
567.914,837.331,1296.687,55.303,69.937,68.919,89.334,55.716,67.745,104.644,5.6,0
565.572,827.952,1300.291,55.516,69.937,68.919,89.001,55.744,67.745,104.496,6.549,0
553.862,811.888,1280.476,55.196,69.937,68.919,87.138,55.772,67.745,104.349,6.021,0
546.837,817.241,1285.878,54.77,69.937,68.919,86.248,55.744,67.797,104.275,5.546,0
572.598,831.971,1296.687,54.45,69.937,68.919,86.304,55.716,67.797,104.127,5.276,0
551.521,811.888,1278.676,54.237,69.83,68.919,86.86,55.434,67.797,104.127,5.849,0
557.375,831.971,1302.094,54.023,69.937,68.81,87.082,55.293,67.797,104.349,6.32,0
563.23,827.952,1296.687,53.917,69.83,68.919,86.415,55.124,67.797,104.57,6.689,0
566.743,844.034,1305.7,53.704,69.83,68.81,85.97,55.152,67.641,104.127,6.463,0
549.179,818.579,1300.291,53.384,69.83,68.81,85.97,54.955,67.641,104.054,5.745,0
545.666,809.213,1294.885,53.277,69.83,68.81,87.555,54.758,67.641,103.98,3.604,0
552.692,821.256,1307.504,53.704,69.83,68.81,89.696,54.702,67.641,103.832,2.223,0
559.717,823.934,1291.281,54.237,69.722,68.702,90.836,54.814,67.641,103.685,2.329,0
549.179,806.538,1296.687,54.77,69.83,68.702,91.169,54.955,67.596,103.537,2.735,0
560.888,830.631,1296.687,55.196,69.722,68.702,91.058,55.124,67.596,103.39,3.241,0
559.717,811.888,1228.36,55.516,69.722,68.702,90.585,55.349,67.596,103.316,3.444,0
551.521,815.902,1194.316,55.623,69.83,68.919,90.252,54.983,67.596,103.242,2.685,0
559.717,825.273,1294.885,55.943,69.937,69.461,90.029,54.223,67.596,103.095,2.581,0
544.495,822.595,1291.281,55.943,70.152,70.113,89.89,53.378,67.784,102.947,2.49,0
553.862,819.918,1285.878,56.156,70.474,70.764,90.057,52.392,67.784,102.873,3.296,0
555.033,823.934,1289.48,56.369,70.796,71.307,90.085,51.632,67.784,102.726,4.063,0
550.35,807.875,1289.48,56.476,71.118,71.741,89.14,51.068,67.784,102.652,5.412,0
556.204,833.311,1293.083,56.156,71.548,72.283,87.054,50.646,67.784,102.578,6.006,0
555.033,831.971,1302.094,55.623,71.655,72.5,86.304,50.083,67.874,102.431,5.235,0
550.35,814.564,1289.48,55.303,71.977,72.826,86.832,49.547,67.874,102.357,4.061,0
569.085,849.399,1318.327,55.196,72.192,73.043,87.527,49.125,67.874,102.283,4.25,0
549.179,795.843,1282.276,55.196,72.406,73.26,88.305,48.759,67.874,102.21,4.52,0
549.179,803.863,1291.281,55.303,72.621,73.477,88.834,48.365,67.874,102.062,4.83,0
553.862,830.631,1305.7,55.41,72.728,73.586,88.667,48.196,67.874,101.841,4.838,0
553.862,834.651,1307.504,55.41,72.943,73.694,88.528,48.083,67.848,101.915,5.819,0
555.033,815.902,1309.307,55.303,73.158,73.803,88.584,47.829,67.848,101.841,5.677,0
552.692,850.741,1334.577,55.303,73.373,74.02,88.139,47.632,67.848,101.693,6.702,0
565.572,841.353,1316.523,55.196,73.373,74.129,87.416,47.435,67.848,101.693,6.691,0
567.914,870.88,1325.547,54.876,73.587,74.129,87.027,47.238,67.848,101.546,6.699,0
567.914,862.821,1327.353,54.663,73.695,74.237,86.888,46.9,67.641,101.472,6.942,0
574.94,862.821,1325.547,54.45,73.802,74.346,87.138,46.703,67.641,101.325,7.085,0
565.572,889.703,1354.459,54.343,73.909,74.454,86.888,46.618,67.641,101.325,7.143,0
567.914,873.568,1350.842,54.13,74.017,74.454,86.776,46.365,67.641,101.177,7.238,0
569.085,891.049,1347.227,53.917,74.124,74.563,86.721,46.083,67.641,101.03,7.286,0
574.94,887.013,1358.077,53.81,74.124,74.563,86.832,45.942,67.628,101.03,7.41,0
584.307,904.511,1352.651,53.704,74.231,74.671,87.054,45.661,67.628,100.882,7.064,0
588.991,899.125,1359.886,53.704,74.339,74.671,88.055,45.576,67.628,100.735,5.968,0
584.307,931.474,1359.886,53.917,74.339,74.671,89.529,45.464,67.628,100.661,5.138,0
592.504,924.729,1365.315,54.343,74.446,74.671,90.279,45.407,67.628,100.661,3.874,0
585.478,931.474,1374.366,54.77,74.446,74.78,90.558,45.548,67.492,100.513,4.698,0
599.53,940.924,1370.745,55.09,74.553,74.78,90.613,45.576,67.492,100.44,5.345,0
597.188,953.083,1394.296,55.41,74.553,74.78,90.613,45.717,67.492,100.292,4.587,0
606.555,963.9,1392.483,55.623,74.661,74.78,90.558,45.914,67.492,100.218,4.845,0
603.043,957.138,1401.548,55.943,74.661,74.78,90.724,46.055,67.492,100.071,4.736,0
610.068,1004.537,1412.433,56.263,74.661,74.888,90.836,46.111,67.33,100.071,4.763,0
625.291,1004.537,1417.879,56.476,74.768,74.888,91.002,46.196,67.33,99.997,4.553,0
622.949,1039.853,1432.406,56.796,74.768,74.888,90.252,46.477,67.33,99.85,6.264,0
632.317,1041.213,1439.675,56.689,74.768,74.997,89.112,46.675,67.33,99.776,6.926,0
620.607,1052.098,1437.857,56.476,74.876,74.888,88.611,46.787,67.33,99.776,9.001,0
641.684,1092.992,1461.497,56.049,74.768,74.888,87.805,46.844,67.298,99.628,8.791,0
645.197,1102.552,1466.957,55.623,74.768,74.888,87.61,46.787,67.298,99.554,7.975,0
654.565,1131.268,1465.137,55.303,74.768,74.78,88.305,46.646,67.298,99.407,8.976,0
658.078,1134.006,1481.523,55.303,74.768,74.78,88.723,46.618,67.298,99.333,9.112,0
672.129,1165.53,1501.57,55.196,74.768,74.671,88.472,46.646,67.298,99.259,9.432,0
674.471,1150.445,1497.923,54.983,74.661,74.78,88.333,46.477,67.298,99.259,9.061,0
693.206,1195.75,1512.513,54.876,74.661,74.671,88.778,46.477,67.142,99.112,8.991,0
673.3,1169.647,1517.986,54.77,74.661,74.671,88.945,46.393,67.142,99.038,9.267,0
700.232,1209.507,1539.897,54.663,74.553,74.563,89.112,46.309,67.142,98.964,9.456,0
702.574,1209.507,1525.287,54.663,74.553,74.563,88.973,46.365,67.142,98.891,9.633,0
695.548,1204.002,1532.59,54.557,74.446,74.454,88.945,46.309,67.142,98.817,9.67,0
713.113,1249.478,1550.86,54.45,74.446,74.454,89.112,46.196,67.272,98.743,9.592,0
702.574,1204.002,1541.723,54.343,74.339,74.346,89.028,46.111,67.272,98.669,9.784,0
696.719,1201.251,1536.243,54.343,74.446,74.346,89.084,46.083,67.272,98.596,9.821,0
694.377,1215.013,1536.243,54.237,74.339,74.346,89.084,45.971,67.272,98.448,9.936,0
697.89,1237.061,1550.86,54.13,74.339,74.346,89.001,45.914,67.272,98.374,9.679,0
701.403,1220.522,1552.688,54.023,74.339,74.237,89.223,45.773,67.032,98.374,9.641,0
721.309,1245.338,1539.897,54.023,74.231,74.237,89.279,45.773,67.032,98.817,9.423,0
700.232,1194.375,1543.55,54.023,74.231,74.129,89.918,45.802,67.032,98.669,8.469,0
725.993,1259.143,1565.487,54.343,74.124,74.237,90.558,45.745,67.032,98.522,8.133,0
724.822,1256.381,1560.001,54.663,74.124,74.129,91.058,45.773,67.032,98.448,8.363,0
721.309,1239.82,1563.658,54.77,74.124,74.129,90.697,45.914,67.051,98.448,8.51,0
722.48,1246.718,1569.145,54.876,74.017,74.237,90.558,45.999,67.051,98.301,8.543,0
721.309,1268.815,1574.634,54.983,74.124,74.129,90.363,46.083,67.051,98.374,7.503,0
733.019,1275.727,1585.615,54.983,74.124,74.237,90.391,46.111,67.051,98.301,7.865,0
730.677,1275.727,1576.464,55.09,74.017,74.237,90.836,46.196,67.051,98.153,7.929,0
740.045,1295.1,1576.464,55.303,74.017,74.237,90.808,46.309,67.103,98.079,8.242,0
735.361,1297.869,1591.108,55.41,74.017,74.237,90.78,46.449,67.103,97.932,8.086,0
733.019,1209.507,1585.615,55.516,74.017,74.237,90.724,46.562,67.103,97.932,7.994,0
734.19,1270.197,1587.446,55.623,74.017,74.237,90.724,46.703,67.103,97.858,8.016,0
740.045,1285.41,1585.615,55.729,74.017,74.237,90.78,46.872,67.103,97.711,8.036,0
734.19,1284.026,1594.77,55.836,74.017,74.237,91.002,46.956,67.103,97.637,7.985,0
768.148,1357.545,1618.591,55.943,74.017,74.237,90.975,46.956,67.038,97.563,7.754,0
761.122,1340.866,1613.092,56.049,74.017,74.237,90.947,47.097,67.038,97.563,7.797,0
786.883,1364.5,1633.262,56.263,74.017,74.237,91.141,47.266,67.038,97.489,8.357,0
777.515,1358.935,1636.932,56.156,74.017,74.129,90.196,47.435,67.038,97.342,9.342,0
775.173,1333.922,1609.426,56.049,73.909,74.237,89.696,47.491,67.038,97.342,9.471,0
796.25,1392.354,1636.932,55.729,73.909,74.129,89.584,47.491,66.915,97.194,9.457,0
782.199,1375.635,1638.766,55.623,73.909,74.129,89.557,47.463,66.915,97.121,9.575,0
781.028,1365.891,1638.766,55.516,73.802,74.02,89.64,47.548,66.915,97.047,9.588,0
792.738,1379.813,1638.766,55.41,73.802,74.02,89.807,47.463,66.915,96.973,11.158,0
800.934,1414.676,1657.122,55.303,73.802,73.911,89.529,47.435,66.915,96.899,11.388,0
795.08,1395.142,1653.45,55.09,73.802,74.02,88.667,47.379,66.74,96.826,10.848,0
789.225,1370.066,1640.601,54.77,73.695,73.911,88.862,47.153,66.74,96.678,10.351,0
799.763,1392.354,1651.614,54.663,73.587,73.911,89.334,47.041,66.74,96.752,10.223,0
809.131,1424.452,1669.979,54.663,73.695,73.911,89.612,46.815,66.74,96.678,10.456,0
785.712,1386.779,1657.122,54.663,73.587,73.911,89.612,46.787,66.74,96.457,10.741,0
798.592,1404.906,1657.122,54.663,73.587,73.803,89.696,46.759,66.941,96.457,10.825,0
820.841,1424.452,1662.631,54.557,73.587,73.803,89.696,46.759,66.941,96.383,10.997,0
811.473,1413.279,1666.305,54.45,73.48,73.803,89.306,46.731,66.941,96.162,11.096,0
814.986,1418.865,1662.631,54.343,73.48,73.694,89.557,46.618,66.941,96.236,10.895,0
804.447,1397.931,1662.631,54.237,73.48,73.694,89.334,46.534,66.941,96.236,10.909,0
814.986,1406.301,1679.167,54.13,73.48,73.694,89.418,46.421,67.032,96.088,11.038,0
826.695,1425.849,1669.979,54.13,73.373,73.586,89.418,46.365,67.032,96.014,10.938,0
820.841,1410.487,1664.468,54.023,73.373,73.586,89.445,46.309,67.032,95.94,10.85,0
810.302,1411.883,1662.631,54.023,73.373,73.586,90.001,46.196,67.032,95.867,10.016,0
827.866,1431.439,1675.492,54.237,73.373,73.586,90.724,46.252,67.032,95.867,9.746,0
839.576,1453.822,1684.681,54.45,73.373,73.586,90.975,46.365,67.019,95.719,9.669,0
833.721,1448.223,1684.681,54.663,73.373,73.586,91.03,46.449,67.019,95.645,9.733,0
845.431,1425.849,1677.329,54.876,73.373,73.586,90.808,46.534,67.019,95.498,9.923,0
830.208,1445.424,1679.167,54.983,73.373,73.586,90.836,46.703,67.019,95.572,10.156,0
841.918,1484.653,1701.231,54.983,73.265,73.477,90.724,46.9,67.019,95.424,10.089,0
831.379,1446.823,1690.197,54.983,73.265,73.477,90.53,46.872,67.019,95.35,10.129,0
859.482,1494.477,1717.791,55.09,73.265,73.477,90.613,47.069,67.032,95.277,10.012,0
850.115,1504.307,1717.791,55.09,73.265,73.477,90.363,47.153,67.032,95.277,10.323,0
852.456,1515.55,1714.11,55.09,73.158,73.477,90.446,47.153,67.032,95.203,10.384,0
873.534,1522.581,1739.887,55.09,73.158,73.369,90.113,47.238,67.032,95.129,10.269,0
868.85,1504.307,1726.995,55.09,73.265,73.477,90.113,47.322,67.032,95.055,10.358,0
882.901,1538.062,1739.887,55.09,73.158,73.477,90.252,47.238,66.954,94.982,10.499,0
884.072,1525.395,1730.678,55.09,73.158,73.477,90.057,47.266,66.954,94.982,10.29,0
866.508,1495.881,1726.995,55.09,73.05,73.369,90.085,47.238,66.954,94.834,10.419,0
886.414,1531.023,1732.519,55.09,73.05,73.369,90.085,47.266,66.954,94.76,10.391,0
894.611,1554.968,1749.099,55.09,73.158,73.369,90.085,47.294,66.954,94.687,10.596,0
891.098,1531.023,1739.887,55.09,73.05,73.369,90.113,47.351,66.954,94.613,10.514,0
895.782,1549.33,1749.099,55.196,73.05,73.26,90.085,47.379,66.954,94.613,10.513,0
887.585,1531.023,1738.045,55.09,73.05,73.26,90.057,47.407,66.954,94.613,10.431,0
887.585,1532.43,1738.045,55.196,73.05,73.26,89.974,47.322,66.954,94.465,10.574,0
901.637,1556.378,1750.941,55.09,73.05,73.26,89.974,47.322,66.954,94.465,10.573,0
896.953,1532.43,1747.256,55.09,73.05,73.26,90.057,47.294,67.038,94.318,10.549,0
891.098,1522.581,1739.887,55.09,72.943,73.26,89.89,47.351,67.038,94.318,10.646,0
886.414,1522.581,1743.571,54.983,72.943,73.26,89.835,47.322,67.038,94.244,10.659,0
901.637,1549.33,1758.313,54.983,72.943,73.26,89.918,47.351,67.038,94.097,10.701,0
896.953,1540.878,1754.627,54.983,72.943,73.26,89.807,47.407,67.038,94.097,10.604,0
909.833,1577.54,1762,54.876,72.943,73.26,90.057,47.322,67.006,94.023,10.531,0
923.885,1573.305,1769.375,54.983,72.943,73.152,90.057,47.294,67.006,94.023,10.659,0
919.201,1591.666,1776.751,54.983,72.943,73.152,90.113,47.463,67.006,94.023,10.729,0
906.32,1566.25,1763.843,54.983,72.943,73.152,90.085,47.351,67.006,93.875,10.701,0
896.953,1560.608,1763.843,54.983,72.943,73.152,90.029,47.435,67.006,93.875,10.783,0
912.175,1586.014,1762,54.983,72.836,73.152,89.974,47.463,66.993,93.949,10.531,0
920.372,1587.427,1769.375,54.983,72.943,73.152,90.085,47.491,66.993,95.867,10.586,0
902.807,1546.512,1758.313,55.09,72.836,73.152,90.057,47.435,66.993,96.162,10.757,0
908.662,1556.378,1771.218,55.09,72.943,73.152,90.113,47.52,66.993,96.014,10.743,0
915.688,1578.952,1771.218,55.09,72.943,73.152,90.029,47.435,66.993,96.162,10.771,0
908.662,1577.54,1765.687,55.09,72.943,73.152,89.974,47.463,66.993,96.162,10.544,0
922.714,1577.54,1776.751,55.09,72.943,73.152,90.001,47.351,67.103,96.236,10.618,0
922.714,1580.364,1776.751,54.983,72.836,73.152,89.946,47.435,67.103,96.236,10.613,0
918.03,1578.952,1769.375,55.09,72.836,73.152,89.974,47.379,67.103,96.236,10.544,0
929.74,1600.147,1776.751,55.09,72.943,73.152,90.085,47.463,67.103,96.088,10.686,0
912.175,1566.25,1767.531,55.09,72.836,73.152,90.029,47.435,67.103,96.088,10.632,0
921.543,1597.319,1784.13,55.09,72.836,73.043,90.085,47.548,67.032,96.088,10.604,0
906.32,1552.149,1765.687,55.09,72.836,73.152,89.918,47.548,67.032,96.014,10.733,0
921.543,1597.319,1785.974,55.09,72.728,72.935,89.918,47.52,67.032,95.94,10.729,0
916.859,1581.776,1774.907,54.983,72.728,73.043,89.918,47.52,67.032,95.867,10.757,0
930.91,1578.952,1780.44,54.983,72.836,73.043,89.918,47.548,67.032,95.793,10.702,0
922.714,1574.717,1774.907,54.983,72.728,73.043,89.835,47.576,66.928,95.719,10.702,0
915.688,1586.014,1780.44,54.983,72.836,73.043,89.974,47.463,66.928,95.572,10.872,0
930.91,1573.305,1776.751,55.09,72.836,73.043,89.835,47.379,66.928,95.498,10.646,0
933.252,1605.804,1787.819,55.09,72.836,73.043,89.862,47.463,66.928,95.498,10.728,0
933.252,1618.541,1797.046,55.09,72.836,73.043,90.085,47.576,66.928,95.277,10.686,0
922.714,1576.128,1789.664,55.09,72.728,73.043,89.89,47.548,66.928,95.35,10.646,0
907.491,1554.968,1765.687,54.983,72.728,73.043,89.946,47.548,67.064,95.277,10.743,0
922.714,1594.492,1778.596,55.09,72.836,73.043,89.974,47.52,67.064,95.203,10.688,0
927.398,1597.319,1780.44,54.983,72.728,73.043,89.974,47.52,67.064,95.129,10.702,0
932.081,1617.125,1793.355,55.09,72.836,73.043,90.057,47.548,67.064,95.055,10.673,0
946.133,1605.804,1785.974,54.983,72.728,73.043,90.029,47.548,67.064,94.834,10.717,0
932.081,1584.601,1797.046,54.983,72.728,73.043,89.779,47.491,67.142,94.76,10.761,0
953.159,1615.71,1798.891,55.09,72.728,73.043,89.946,47.491,67.142,94.613,10.773,0
936.765,1604.39,1793.355,55.09,72.728,73.043,90.001,47.435,67.142,94.613,10.688,0
928.569,1574.717,1774.907,55.09,72.836,73.043,89.835,47.52,67.142,94.539,10.729,0
947.304,1619.957,1797.046,55.09,72.836,73.043,90.085,47.463,67.142,94.392,10.771,0
925.056,1581.776,1778.596,55.09,72.836,73.043,89.862,47.463,67.382,94.392,10.817,0
935.594,1621.373,1802.583,55.09,72.836,73.043,90.113,47.491,67.382,94.244,10.829,0
933.252,1600.147,1784.13,55.09,72.836,73.043,89.807,47.604,67.382,94.244,10.915,0
943.791,1625.622,1802.583,55.09,72.728,72.935,90.113,47.632,67.382,94.17,10.545,0
933.252,1600.147,1791.509,55.09,72.728,72.935,89.918,47.66,67.382,94.097,10.719,0
933.252,1619.957,1798.891,55.196,72.836,73.043,90.085,47.548,67.33,93.949,10.587,0
925.056,1594.492,1780.44,55.196,72.836,73.043,90.14,47.632,67.33,93.949,10.633,0
936.765,1608.634,1784.13,55.196,72.836,73.043,90.14,47.66,67.33,93.802,11.075,0
937.936,1614.294,1789.664,55.196,72.836,72.935,89.89,47.632,67.33,93.802,10.872,0
935.594,1595.906,1776.751,55.09,72.836,72.935,89.696,47.632,67.33,93.728,10.83,0
927.398,1576.128,1780.44,55.09,72.836,73.043,89.89,47.576,67.414,93.654,10.729,0
936.765,1612.879,1785.974,55.09,72.836,72.935,90.14,47.632,67.414,93.58,10.573,0
934.423,1601.561,1787.819,55.196,72.836,73.043,90.113,47.66,67.414,93.507,10.615,0
944.962,1617.125,1798.891,55.303,72.836,72.935,90.168,47.66,67.414,93.433,10.689,0
959.013,1627.038,1795.2,55.303,72.836,72.935,90.085,47.773,67.414,93.285,10.831,0
935.594,1597.319,1780.44,55.303,72.836,73.043,89.946,47.689,67.233,93.359,10.989,0
937.936,1602.975,1795.2,55.196,72.836,73.043,89.974,47.689,67.233,93.285,10.817,0
941.449,1612.879,1784.13,55.196,72.836,73.043,89.946,47.717,67.233,93.212,10.716,0
943.791,1617.125,1793.355,55.196,72.728,73.043,90.001,47.717,67.233,93.138,10.688,0
943.791,1631.289,1797.046,55.196,72.836,73.043,90.057,47.689,67.233,93.138,10.656,0
935.594,1602.975,1784.13,55.303,72.836,73.043,90.057,47.689,67.233,93.064,10.601,0
937.936,1617.125,1806.275,55.196,72.836,73.043,90.029,47.689,67.077,92.99,10.675,0
950.817,1625.622,1795.2,55.303,72.836,73.043,89.946,47.689,67.077,92.917,10.661,0
950.817,1627.038,1800.737,55.303,72.836,73.043,89.974,47.829,67.077,92.695,10.932,0
946.133,1635.54,1797.046,55.196,72.836,73.043,89.918,47.773,67.077,92.769,10.947,0
946.133,1624.205,1800.737,55.196,72.836,73.043,89.835,47.773,67.077,92.622,11.061,0
941.449,1634.123,1806.275,55.09,72.728,73.043,89.779,47.689,67.051,92.695,11.122,0
951.988,1627.038,1804.429,55.09,72.728,73.043,89.612,47.689,67.051,92.548,11.149,0
948.475,1627.038,1798.891,54.983,72.728,73.043,89.557,47.689,67.051,92.548,10.949,0
946.133,1627.038,1806.275,54.876,72.728,73.043,89.807,47.632,67.051,92.474,10.833,0
939.107,1618.541,1800.737,54.876,72.728,72.935,89.89,47.576,67.051,92.474,10.92,0
949.646,1631.289,1806.275,54.983,72.728,72.935,90.057,47.491,66.837,92.4,10.72,0
939.107,1611.464,1809.968,54.983,72.728,73.043,90.085,47.52,66.837,92.253,11.149,0
956.672,1619.957,1787.819,54.983,72.728,73.043,89.779,47.548,66.837,92.253,11.091,0
946.133,1628.455,1804.429,54.876,72.728,72.935,89.751,47.491,66.837,92.253,10.934,0
962.526,1634.123,1808.121,54.876,72.728,72.935,89.751,47.407,66.837,92.179,10.934,0
930.91,1593.079,1800.737,54.876,72.728,72.935,89.64,47.576,66.967,92.105,10.875,0
957.843,1639.793,1804.429,54.876,72.728,72.826,90.029,47.604,66.967,92.031,10.763,0
929.74,1587.427,1782.285,54.876,72.621,72.826,89.918,47.52,66.967,91.958,10.845,0
930.91,1610.049,1795.2,54.876,72.728,72.826,89.974,47.548,66.967,91.884,10.86,0
948.475,1641.211,1811.814,54.876,72.621,72.718,89.974,47.491,66.967,91.81,10.832,0
960.184,1646.884,1811.814,54.876,72.621,72.826,89.974,47.604,66.902,91.884,10.703,0
954.33,1632.706,1813.661,54.983,72.621,72.718,90.057,47.66,66.902,91.81,10.934,0
935.594,1614.294,1798.891,54.983,72.621,72.718,90.029,47.745,66.902,91.736,10.891,0
964.868,1638.375,1809.968,54.983,72.621,72.718,90.14,47.717,66.902,91.663,10.805,0
